ec5_uuid,created_at,uploaded_at,title,lat_1_Coordinates,long_1_Coordinates,accuracy_1_Coordinates,UTM_Northing_1_Coordinates,UTM_Easting_1_Coordinates,UTM_Zone_1_Coordinates,2_Data_Type,3_Value,4_Take_a_note_if_hel,5_Take_a_picture_if_
74ab6401-9ce0-4638-9d7a-8e7344fe646c,2019-12-03T14:47:56.800Z,2019-12-03T15:00:54.000Z,Lighting,45.496977,9.178344,97,5038176,513934,32T,Lighting,1,,
6df32eb4-e578-4e10-9c7d-3f6c02e5596b,2019-12-03T14:46:36.414Z,2019-12-03T14:47:19.000Z,"Width of bike lane and shoulder",45.496949,9.178678,4,5038173,513960,32T,"Width of bike lane and shoulder",0,,
3689fcf2-06a2-4e58-a9d4-340950e73f88,2019-12-03T14:46:18.463Z,2019-12-03T14:47:18.000Z,Lighting,45.496949,9.178672,5,5038173,513959,32T,Lighting,1,,
d5d5a8de-c209-4adb-980b-0efc564ef89f,2019-12-03T14:45:58.304Z,2019-12-03T14:47:16.000Z,"Width of sidewalk",45.496972,9.178714,7,5038175,513963,32T,"Width of sidewalk",3,,
54e3d08f-b3e9-40ac-852c-f16c95f70ef0,2019-12-03T14:45:36.462Z,2019-12-03T14:47:15.000Z,Buffer,45.496962,9.178705,6,5038174,513962,32T,Buffer,0,,
0f305b72-21d7-4985-810d-6b7c7659440e,2019-12-03T14:45:17.008Z,2019-12-03T14:47:13.000Z,"On-street parking",45.496968,9.178689,15,5038175,513961,32T,"On-street parking",0.5,,
5bc1d707-e1af-454b-8fca-87ddc5b82362,2019-12-03T14:44:53.233Z,2019-12-03T14:47:12.000Z,"Number of lanes",45.497088,9.178657,18,5038188,513958,32T,"Number of lanes",2,,
9cf7564f-14da-4118-bdd6-77675c7df0c4,2019-12-03T14:44:22.746Z,2019-12-03T14:47:09.000Z,Lighting,45.497272,9.179033,16,5038209,513987,32T,Lighting,1,,
6ba11407-43ec-4ad1-a5c5-54601638c71c,2019-12-03T14:43:23.614Z,2019-12-03T14:47:08.000Z,Lighting,45.495843,9.179459,10,5038050,514021,32T,Lighting,1,,
ec779561-b4bf-4065-89af-df3ed8031b25,2019-12-03T14:40:28.288Z,2019-12-03T14:47:06.000Z,Lighting,45.496115,9.179291,9,5038080,514008,32T,Lighting,1,,
d4d86414-9443-4cfb-9464-ad6413ab9ec1,2019-12-03T14:39:55.841Z,2019-12-03T14:47:05.000Z,Lighting,45.496429,9.179352,15,5038115,514013,32T,Lighting,1,,
8295021c-efc2-45f3-adf7-a1b65852ffb8,2019-12-03T14:38:57.429Z,2019-12-03T14:47:03.000Z,Lighting,45.496744,9.179374,28,5038150,514014,32T,Lighting,1,,
abee6869-40e9-48d8-aab9-f180f46996dc,2019-12-03T14:38:34.762Z,2019-12-03T14:47:02.000Z,"Width of bike lane and shoulder",45.496876,9.179315,8,5038165,514010,32T,"Width of bike lane and shoulder",0,,
29fddd3a-c627-41a9-9f9f-0dbeddaf89dc,2019-12-03T14:38:08.949Z,2019-12-03T14:47:00.000Z,"Width of sidewalk",45.496859,9.179316,5,5038163,514010,32T,"Width of sidewalk",3.2,,
8db55a83-8648-44ff-9a85-a3df696018bc,2019-12-03T14:37:46.775Z,2019-12-03T14:46:59.000Z,Buffer,45.496835,9.179303,11,5038160,514009,32T,Buffer,0,,
0b2c7e6a-09fc-4472-82fc-3dcd1d23fe87,2019-12-03T14:37:14.879Z,2019-12-03T14:46:43.000Z,"On-street parking",45.496814,9.179254,15,5038158,514005,32T,"On-street parking",0.5,,
2ea1d3f9-988a-43a2-a727-fe150111fb8b,2019-12-03T14:36:55.102Z,2019-12-03T14:46:42.000Z,"Number of lanes",45.496774,9.179257,17,5038153,514005,32T,"Number of lanes",1,,
04182428-0994-4677-a009-99e3dec44bff,2019-12-03T14:35:14.340Z,2019-12-03T14:46:40.000Z,Lighting,45.497069,9.179487,18,5038186,514023,32T,Lighting,1,,
17bbe973-ed58-442d-b8e0-b5a7d3ff1f6b,2019-12-03T14:34:11.650Z,2019-12-03T14:34:52.000Z,Lighting,45.497022,9.179196,34,5038181,514000,32T,Lighting,1,,
865bf1d8-24df-455c-8f02-db265526853e,2019-12-03T14:32:44.701Z,2019-12-03T14:34:50.000Z,Lighting,45.497189,9.17862,5,5038199,513955,32T,Lighting,1,,
ec7f8f37-adbc-4e7b-893d-cbf8db0ea8b0,2019-12-03T14:32:00.162Z,2019-12-03T14:34:49.000Z,Lighting,45.497194,9.177925,4,5038200,513901,32T,Lighting,1,,
ac87f584-084f-42da-9515-e36cc3f71e7b,2019-12-03T14:31:21.055Z,2019-12-03T14:34:47.000Z,Lighting,45.497123,9.177567,4,5038192,513873,32T,Lighting,1,,
c82455b5-533f-4c5f-ae50-b2ccde61d025,2019-12-03T14:30:48.373Z,2019-12-03T14:34:46.000Z,Lighting,45.49715,9.177339,4,5038195,513855,32T,Lighting,1,,
eef20d51-e374-4133-a3c5-96ae60b24296,2019-12-03T14:30:22.725Z,2019-12-03T14:34:44.000Z,Lighting,45.497098,9.176916,6,5038189,513822,32T,Lighting,1,,
2ffa6ae7-37cd-40cf-b9ba-fd4eb4e073b9,2019-12-03T14:29:55.172Z,2019-12-03T14:34:43.000Z,Lighting,45.497058,9.176683,6,5038184,513804,32T,Lighting,1,,
71af895f-e877-46fd-9b91-40f09ef382a3,2019-12-03T14:29:10.218Z,2019-12-03T14:34:41.000Z,Lighting,45.496841,9.176123,29,5038160,513760,32T,Lighting,1,,
4921399f-0594-429e-822a-9ce9602f9cde,2019-12-03T14:28:34.776Z,2019-12-03T14:34:40.000Z,Lighting,45.496803,9.175624,12,5038156,513721,32T,Lighting,1,,
ec79307c-8eb9-4009-8cb7-56c5a0acef64,2019-12-03T14:27:49.811Z,2019-12-03T14:34:38.000Z,Lighting,45.496759,9.175306,10,5038151,513696,32T,Lighting,1,,
eba12b11-0b52-4e3a-acdb-0b57a07fd7bb,2019-12-03T14:27:23.174Z,2019-12-03T14:34:37.000Z,Lighting,45.496755,9.17491,13,5038150,513665,32T,Lighting,1,,
c1bd988d-6f01-47d9-84d7-27a9b80cae7e,2019-12-03T14:26:58.325Z,2019-12-03T14:34:35.000Z,Lighting,45.496786,9.174648,14,5038154,513645,32T,Lighting,1,,
c0ec5a78-7303-4f43-8331-edc18f99aa60,2019-12-03T14:26:30.045Z,2019-12-03T14:34:34.000Z,Lighting,45.496733,9.174157,37,5038148,513607,32T,Lighting,1,,
21ae5d71-5ec8-44fd-82cb-2a9982e4011f,2019-12-03T14:25:54.547Z,2019-12-03T14:34:33.000Z,Lighting,45.496685,9.173782,10,5038142,513577,32T,Lighting,1,,
63c177b7-ec29-4b0c-befd-f43e9115e961,2019-12-03T14:25:33.074Z,2019-12-03T14:34:31.000Z,Lighting,45.496725,9.173428,10,5038147,513550,32T,Lighting,1,,
244fdd4a-6f26-4fef-b246-7b9bc04ad808,2019-12-03T14:25:04.638Z,2019-12-03T14:34:30.000Z,Lighting,45.496714,9.173097,10,5038146,513524,32T,Lighting,1,,
96a1ceac-5629-4c5f-a520-fa68f45d0a17,2019-12-03T14:24:37.258Z,2019-12-03T14:34:28.000Z,Lighting,45.496698,9.172567,10,5038144,513482,32T,Lighting,1,,
b2876173-2dee-4650-8873-4261695b98e4,2019-12-03T14:24:06.041Z,2019-12-03T14:34:27.000Z,Lighting,45.496714,9.172116,14,5038145,513447,32T,Lighting,1,,
25c1c9f5-422b-4217-bf81-3945247e252b,2019-12-03T14:23:37.313Z,2019-12-03T14:34:25.000Z,Lighting,45.496649,9.171829,14,5038138,513425,32T,Lighting,1,,
7b989848-953d-46fd-8203-10ccb8be0db8,2019-12-03T14:23:13.840Z,2019-12-03T14:34:24.000Z,Lighting,45.49661,9.171417,19,5038134,513393,32T,Lighting,1,,
37676a08-c932-45c1-b1d4-ccdac99a40c4,2019-12-03T14:22:37.399Z,2019-12-03T14:34:22.000Z,"Width of bike lane and shoulder",45.496641,9.171323,5,5038137,513385,32T,"Width of bike lane and shoulder",0,,
43861bce-a668-4bca-8ea0-d959482c032e,2019-12-03T14:22:11.635Z,2019-12-03T14:34:21.000Z,"Width of sidewalk",45.496649,9.171346,15,5038138,513387,32T,"Width of sidewalk",3,,
6fbb641b-f076-47a6-84c7-aa756926d37a,2019-12-03T14:21:52.098Z,2019-12-03T14:34:19.000Z,Buffer,45.496648,9.171374,15,5038138,513389,32T,Buffer,0,,
66fc81b7-3958-43e1-b5a1-8a898c992069,2019-12-03T14:21:29.173Z,2019-12-03T14:34:18.000Z,"On-street parking",45.496646,9.171364,4,5038138,513388,32T,"On-street parking",1,,
9274c06b-25c6-4aec-ad55-0f10683e1bbd,2019-12-03T14:20:35.914Z,2019-12-03T14:34:17.000Z,"Number of lanes",45.496677,9.171425,14,5038141,513393,32T,"Number of lanes",3,,
0421317b-4b3f-4a9c-9910-f9a2833467f3,2019-12-03T14:17:14.788Z,2019-12-03T14:20:06.000Z,Lighting,45.496341,9.171395,60,5038104,513391,32T,Lighting,1,,
ff049c32-d9ce-48f4-b32d-e54a5f3247e9,2019-12-03T14:16:29.680Z,2019-12-03T14:20:05.000Z,Lighting,45.495776,9.171577,11,5038041,513405,32T,Lighting,1,,
cca1e402-106f-494d-be79-4f4c0a16de8b,2019-12-03T14:16:03.685Z,2019-12-03T14:20:03.000Z,"Width of bike lane and shoulder",45.495681,9.171666,12,5038031,513412,32T,"Width of bike lane and shoulder",0,,
30a7c6a1-041b-4a16-a696-7162cbd7c2d2,2019-12-03T14:15:34.352Z,2019-12-03T14:20:02.000Z,Lighting,45.49561,9.171747,8,5038023,513419,32T,Lighting,1,,
02647c07-c82c-4f81-96a1-42d6dca9e332,2019-12-03T14:15:13.449Z,2019-12-03T14:20:00.000Z,"Width of sidewalk",45.495598,9.17174,10,5038021,513418,32T,"Width of sidewalk",3.5,,
7ed69fcf-7e2c-41af-bae2-b277b67e1743,2019-12-03T14:14:49.253Z,2019-12-03T14:19:59.000Z,Buffer,45.495594,9.171711,4,5038021,513416,32T,Buffer,2.7,,
343cec58-a114-44a4-8346-3f5da35d69ac,2019-12-03T14:14:24.959Z,2019-12-03T14:19:57.000Z,"On-street parking",45.495577,9.171691,9,5038019,513414,32T,"On-street parking",1,,
0a78b3a7-7d95-4d0b-97b8-81e643a4d8d0,2019-12-03T14:14:01.895Z,2019-12-03T14:19:56.000Z,"Number of lanes",45.495543,9.171622,8,5038015,513409,32T,"Number of lanes",2,,
e0add28c-d112-40a3-bdb7-b100b3d300e0,2019-12-03T14:13:33.710Z,2019-12-03T14:19:55.000Z,Lighting,45.495452,9.171851,14,5038005,513427,32T,Lighting,1,,
39d44e28-742c-4276-891c-e52bcd9988f6,2019-12-03T14:12:51.879Z,2019-12-03T14:13:09.000Z,"Width of bike lane and shoulder",45.495223,9.171868,7,5037980,513428,32T,"Width of bike lane and shoulder",0,,
04246d69-00d8-4b96-9004-3bcce466c616,2019-12-03T14:12:29.955Z,2019-12-03T14:13:08.000Z,"Width of sidewalk",45.495242,9.17183,6,5037982,513425,32T,"Width of sidewalk",5.5,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=04246d69-00d8-4b96-9004-3bcce466c616_1575382347.jpg
16e5424e-a501-41d3-b994-3173bba8b888,2019-12-03T14:11:59.289Z,2019-12-03T14:13:07.000Z,Buffer,45.495246,9.171843,6,5037982,513426,32T,Buffer,0,,
d0e496a4-c75a-418c-8d5c-917e57ff486d,2019-12-03T14:11:38.530Z,2019-12-03T14:13:05.000Z,"On-street parking",45.495267,9.171849,7,5037985,513427,32T,"On-street parking",1,,
9937afe4-53b6-4c55-b1ca-ba5c8a5d580f,2019-12-03T14:11:17.801Z,2019-12-03T14:13:04.000Z,"Number of lanes",45.49527,9.171913,7,5037985,513432,32T,"Number of lanes",2,,
ac20188e-0cf8-415c-a184-76615212de35,2019-12-03T14:10:53.226Z,2019-12-03T14:13:02.000Z,Lighting,45.495291,9.171957,10,5037987,513435,32T,Lighting,1,,
44846613-ffff-47da-961d-0fa7cfe64726,2019-12-03T14:08:47.376Z,2019-12-03T14:10:22.000Z,Lighting,45.495098,9.172277,15,5037966,513460,32T,Lighting,1,,
7d7167c4-92fc-4e08-b60f-c71ef23d680d,2019-12-03T14:08:08.692Z,2019-12-03T14:10:21.000Z,Lighting,45.495028,9.172723,9,5037958,513495,32T,Lighting,1,,
ade6edf8-10bc-44e4-b754-0072c9b930da,2019-12-03T14:07:37.576Z,2019-12-03T14:10:19.000Z,Lighting,45.494996,9.173012,10,5037955,513518,32T,Lighting,1,,
653c898e-f6e7-4b5d-9d4d-5be96374c6fe,2019-12-03T14:07:01.990Z,2019-12-03T14:10:18.000Z,"Width of bike lane and shoulder",45.494926,9.173294,4,5037947,513540,32T,"Width of bike lane and shoulder",0,,
7b484699-84e4-4c2c-a0b2-b18adb5583e6,2019-12-03T14:06:28.709Z,2019-12-03T14:10:16.000Z,"Width of sidewalk",45.49493,9.173303,4,5037947,513540,32T,"Width of sidewalk",1.9,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=7b484699-84e4-4c2c-a0b2-b18adb5583e6_1575381985.jpg
dad1f1f4-c9e2-4ad2-86cd-9e388fc66b9d,2019-12-03T14:05:56.530Z,2019-12-03T14:10:15.000Z,Buffer,45.494937,9.17331,4,5037948,513541,32T,Buffer,0,,
7cb8d102-2a82-4227-a90b-ff53c5fe8687,2019-12-03T14:05:37.653Z,2019-12-03T14:10:13.000Z,"On-street parking",45.494948,9.173312,10,5037949,513541,32T,"On-street parking",0,,
2237b0e6-8c40-4c03-b60e-2dd7deb211a0,2019-12-03T14:05:04.554Z,2019-12-03T14:10:12.000Z,"Number of lanes",45.495101,9.172992,16,5037966,513516,32T,"Number of lanes",2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=2237b0e6-8c40-4c03-b60e-2dd7deb211a0_1575381901.jpg
e27a758f-36c4-4a7d-9bab-8e5b12930765,2019-12-03T14:01:32.182Z,2019-12-03T14:10:10.000Z,Lighting,45.49474,9.173908,31,5037926,513588,32T,Lighting,1,,
222421fe-bf0b-4859-af46-45acb9f465b6,2019-12-03T14:00:51.794Z,2019-12-03T14:10:09.000Z,Lighting,45.494755,9.17391,9,5037928,513588,32T,Lighting,1,,
d63160e6-9152-42cf-8846-a6db3a7757f8,2019-12-03T14:00:28.339Z,2019-12-03T14:10:07.000Z,Lighting,45.49466,9.174301,11,5037918,513618,32T,Lighting,1,,
3c329c81-e807-429e-9d7b-7cd1c4e34dbd,2019-12-03T13:59:48.069Z,2019-12-03T14:10:06.000Z,Lighting,45.49465,9.174663,10,5037916,513647,32T,Lighting,1,,
830061fc-b545-46f4-b8ed-bb2affe54d40,2019-12-03T13:59:04.363Z,2019-12-03T14:10:04.000Z,Lighting,45.494652,9.174964,11,5037917,513670,32T,Lighting,1,,
b588daee-9bd8-4268-94be-6512ad7b58c6,2019-12-03T13:58:17.800Z,2019-12-03T14:10:03.000Z,Lighting,45.494574,9.17523,12,5037908,513691,32T,Lighting,1,,
51dd37a4-124c-458f-b22c-be4c61f0117d,2019-12-03T13:57:26.836Z,2019-12-03T14:10:01.000Z,Lighting,45.494465,9.175511,10,5037896,513713,32T,Lighting,1,,
750a792b-bc66-4dce-a93c-8c9a5d0d0375,2019-12-03T13:56:48.844Z,2019-12-03T14:10:00.000Z,Lighting,45.494605,9.175959,37,5037912,513748,32T,Lighting,1,,
2419b48e-6ba0-4031-8175-ef63c072d532,2019-12-03T13:56:09.080Z,2019-12-03T14:09:58.000Z,Lighting,45.494547,9.176661,48,5037905,513803,32T,Lighting,1,,
5cf16f05-5737-4644-b5fb-4901cc756bfa,2019-12-03T13:55:18.918Z,2019-12-03T14:09:57.000Z,Lighting,45.494361,9.176477,8,5037885,513788,32T,Lighting,1,,
fd68caa8-614b-45c9-b506-5300c087faff,2019-12-03T13:54:52.609Z,2019-12-03T14:09:55.000Z,"Width of bike lane and shoulder",45.494327,9.176785,6,5037881,513813,32T,"Width of bike lane and shoulder",0,,
de49a901-969a-4557-a1a0-906fa3fe2ea6,2019-12-03T13:53:42.068Z,2019-12-03T14:09:54.000Z,Lighting,45.494337,9.176749,6,5037882,513810,32T,Lighting,1,,
bae789b9-c69e-4ea3-849a-76d12d490149,2019-12-03T13:53:06.184Z,2019-12-03T14:09:53.000Z,"Width of sidewalk",45.494357,9.176782,5,5037884,513812,32T,"Width of sidewalk",3,,
b60b6ada-d0c4-4068-94f9-e0ebcbbeb2a4,2019-12-03T13:52:40.464Z,2019-12-03T14:09:51.000Z,Buffer,45.494358,9.176778,5,5037884,513812,32T,Buffer,0,,
15027820-2f92-4389-b1c3-f8473509c9a9,2019-12-03T13:52:15.992Z,2019-12-03T14:09:50.000Z,"On-street parking",45.494348,9.176805,7,5037883,513814,32T,"On-street parking",0.5,,
6ad43589-20b3-4e52-bfc3-615fc978ff21,2019-12-03T13:51:47.741Z,2019-12-03T14:09:48.000Z,"Number of lanes",45.494416,9.176961,72,5037891,513826,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=6ad43589-20b3-4e52-bfc3-615fc978ff21_1575381104.jpg
55db343e-e1d7-4720-8dfc-e946fc31aa69,2019-12-03T13:50:48.533Z,2019-12-03T14:09:47.000Z,Lighting,45.494449,9.176948,9,5037895,513825,32T,Lighting,1,,
c0844d36-629a-4914-874b-9e034dee4a3f,2019-12-03T13:50:15.559Z,2019-12-03T14:09:45.000Z,Lighting,45.494579,9.17678,9,5037909,513812,32T,Lighting,1,,
071d99be-79fb-40fe-a3c2-4e476f55cb97,2019-12-03T13:49:33.173Z,2019-12-03T14:09:44.000Z,Lighting,45.494874,9.176555,15,5037942,513794,32T,Lighting,1,,
f80152df-47a6-4ea1-a1d8-f8c3ef587fe9,2019-12-03T13:48:43.284Z,2019-12-03T14:09:42.000Z,"Width of bike lane and shoulder",45.494955,9.176364,6,5037951,513779,32T,"Width of bike lane and shoulder",0,,
5aa4e624-0d8d-405c-9ab3-e4c9a9e42822,2019-12-03T13:47:36.439Z,2019-12-03T14:09:41.000Z,"Curb ramps",45.494954,9.176386,6,5037951,513781,32T,"Curb ramps",0,,
93ede9f5-b1c5-4b60-94b7-1a12d99a1bea,2019-12-03T13:47:10.938Z,2019-12-03T14:09:40.000Z,Buffer,45.494959,9.176357,8,5037951,513779,32T,Buffer,0,,
861e38a4-de25-4f40-a760-7ad2d11f037b,2019-12-03T13:46:41.100Z,2019-12-03T14:09:38.000Z,"On-street parking",45.494973,9.176369,6,5037953,513780,32T,"On-street parking",1,,
0c62e880-d648-4228-9a42-9af9652ec9a2,2019-12-03T13:46:07.815Z,2019-12-03T14:09:37.000Z,"Number of lanes",45.494957,9.176346,16,5037951,513778,32T,"Number of lanes",1,"Strada a unica corsia",
8ff922dd-74fb-458e-8acc-13a47132da57,2019-12-03T13:45:09.102Z,2019-12-03T14:09:35.000Z,"Width of sidewalk",45.495009,9.176294,10,5037957,513774,32T,"Width of sidewalk",3,Marciapiede,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=8ff922dd-74fb-458e-8acc-13a47132da57_1575380637.jpg
7c60e272-6ec7-4b9c-b19a-dabc816f2f18,2019-12-03T13:42:33.979Z,2019-12-03T14:09:34.000Z,Lighting,45.494916,9.176274,11,5037946,513772,32T,Lighting,0.125,Lampione,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=7c60e272-6ec7-4b9c-b19a-dabc816f2f18_1575380549.jpg
7dca1f89-ab9e-47dc-936e-0b149d40c531,2019-12-03T11:20:48.177Z,2019-12-04T11:57:09.000Z,"Number of lanes",45.488496,9.193096,6,5037236,515089,32T,"Number of lanes",1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=7dca1f89-ab9e-47dc-936e-0b149d40c531_1575372046.jpg
7d56b817-b801-4785-948d-98a073ae3209,2019-12-03T11:20:27.395Z,2019-12-04T11:57:07.000Z,"Curb ramps",45.488549,9.193158,6,5037242,515093,32T,"Curb ramps",1,,
e4876ef7-af45-45d7-a1b0-6c8433c914cf,2019-12-03T11:20:21.540Z,2019-12-03T11:21:01.000Z,"Width of sidewalk",45.488261,9.19143,10,5037210,514958,32T,"Width of sidewalk",657,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=e4876ef7-af45-45d7-a1b0-6c8433c914cf_1575372055.jpg
daf13a51-ddae-4824-a8c1-eab4123e4061,2019-12-03T11:20:09.732Z,2019-12-04T11:57:06.000Z,Lighting,45.488583,9.193091,6,5037246,515088,32T,Lighting,1,,
3b31bff6-6417-427c-bae7-0aeed574ca18,2019-12-03T11:19:54.297Z,2019-12-04T11:57:04.000Z,Lighting,45.488561,9.19285,25,5037243,515069,32T,Lighting,1,,
d852958b-d3fa-44e8-943d-9834f9634feb,2019-12-03T11:19:30.144Z,2019-12-04T11:57:03.000Z,"Curb ramps",45.488395,9.192592,65,5037225,515049,32T,"Curb ramps",1,,
27c1ec9b-24eb-4807-a7ae-1c8072321ff3,2019-12-03T11:18:05.128Z,2019-12-04T11:57:02.000Z,Lighting,45.488323,9.192191,65,5037217,515018,32T,Lighting,1,,
354d26ec-46eb-4348-9337-ae35e4aa7960,2019-12-03T11:17:05.233Z,2019-12-04T11:57:00.000Z,Lighting,45.488374,9.191908,48,5037222,514996,32T,Lighting,1,,
87ae3f4c-8405-4d1a-9ef6-b753c30ac707,2019-12-03T11:15:04.928Z,2019-12-04T11:56:59.000Z,Lighting,45.4883,9.191784,65,5037214,514986,32T,Lighting,1,,
acc23d9a-38e7-40b8-8af0-3d04a4eb3600,2019-12-03T11:13:44.160Z,2019-12-03T11:13:55.000Z,Buffer,45.488086,9.191089,32,5037190,514932,32T,Buffer,0,,
1720d521-f1a7-4932-ae61-6827b36745af,2019-12-03T11:13:42.289Z,2019-12-03T11:20:28.000Z,"Width of sidewalk",45.488446,9.191416,30,5037230,514957,32T,"Width of sidewalk",900,,
2a9428c1-b0ae-4f17-893c-be8a3054a9f3,2019-12-03T11:12:25.844Z,2019-12-03T11:20:26.000Z,"Width of sidewalk",45.488315,9.191329,10,5037216,514951,32T,"Width of sidewalk",1290,,
c1cb2539-7394-4c94-a348-dc633652a88d,2019-12-03T11:12:17.180Z,2019-12-04T11:56:57.000Z,Lighting,45.488191,9.191295,25,5037202,514948,32T,Lighting,1,,
e94af800-fc6d-4272-b65a-35fe200598d0,2019-12-03T11:08:41.526Z,2019-12-04T11:56:56.000Z,Lighting,45.489227,9.190587,6,5037317,514892,32T,Lighting,1,,
7525d94c-db55-422f-a205-c644b5a55135,2019-12-03T11:08:19.958Z,2019-12-04T11:56:55.000Z,Lighting,45.489337,9.190821,24,5037329,514911,32T,Lighting,1,,
ee2c0ac7-cb85-49bc-b649-52659c0bd699,2019-12-03T11:08:06.985Z,2019-12-03T11:20:25.000Z,"Width of sidewalk",45.489538,9.190732,10,5037351,514904,32T,"Width of sidewalk",398,,
aaf82e55-d8cc-400a-9510-5de5b29dcb87,2019-12-03T11:07:56.054Z,2019-12-03T11:08:00.000Z,Buffer,45.489269,9.190751,18,5037322,514905,32T,Buffer,300,,
fb43bfca-9d77-4750-8414-be07e13f5996,2019-12-03T11:07:49.098Z,2019-12-04T11:56:53.000Z,Lighting,45.489419,9.190938,6,5037338,514920,32T,Lighting,1,,
05f351fa-435b-4748-8d27-c541d260b433,2019-12-03T11:07:26.184Z,2019-12-04T11:56:52.000Z,Lighting,45.489695,9.190455,8,5037369,514882,32T,Lighting,1,,
ff97ba87-e143-46b4-a491-b7393c7858a8,2019-12-03T11:06:58.406Z,2019-12-03T15:18:44.000Z,"Number of lanes",45.48989,9.190433,24,5037390,514880,32T,"Number of lanes",2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=ff97ba87-e143-46b4-a491-b7393c7858a8_1575371213.jpg
e25400ce-89ac-416e-a475-a54b4e26a32b,2019-12-03T11:06:16.253Z,2019-12-03T11:06:21.000Z,Buffer,45.489952,9.190011,16,5037397,514847,32T,Buffer,300,,
e8746a37-df0f-48a7-a03d-62f019d2cc20,2019-12-03T11:06:11.261Z,2019-12-03T11:06:27.000Z,"Width of sidewalk",45.489898,9.190481,65,5037391,514884,32T,"Width of sidewalk",398,,
f8fdf712-8b96-4f46-a333-ca3a736cbd11,2019-12-03T11:03:45.979Z,2019-12-03T15:18:43.000Z,Lighting,45.490107,9.190284,6,5037415,514868,32T,Lighting,1,,
dd818ec1-9e88-48f7-a12d-e33067e73c93,2019-12-03T11:03:26.019Z,2019-12-03T15:18:42.000Z,Lighting,45.490009,9.190002,65,5037404,514846,32T,Lighting,1,,
590f7b14-0de0-401f-bc82-fb01099f7a6f,2019-12-03T11:02:34.414Z,2019-12-03T11:06:25.000Z,"Width of sidewalk",45.489907,9.189702,30,5037392,514823,32T,"Width of sidewalk",882,,
3663b1db-2668-4a44-8775-5198e739ece1,2019-12-03T11:01:33.563Z,2019-12-03T11:01:39.000Z,Buffer,45.490076,9.189695,19,5037411,514822,32T,Buffer,53,,
652945f9-e43f-4f1a-a462-188ab9e85974,2019-12-03T11:00:26.021Z,2019-12-03T15:12:39.000Z,Lighting,45.490183,9.189608,8,5037423,514816,32T,Lighting,1,,
383e5a8c-fdfa-4d47-8328-0b939ced2656,2019-12-03T10:59:58.491Z,2019-12-03T15:12:38.000Z,Lighting,45.490141,9.189268,65,5037418,514789,32T,Lighting,1,,
c9ca7492-9956-4697-a65d-305e18358b94,2019-12-03T10:58:10.166Z,2019-12-03T15:12:37.000Z,"Number of lanes",45.48904,9.188994,24,5037296,514768,32T,"Number of lanes",2,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=c9ca7492-9956-4697-a65d-305e18358b94_1575370687.jpg
cc5e8d7f-fdbb-4ec7-be7b-332f0365828e,2019-12-03T10:55:30.859Z,2019-12-03T11:06:24.000Z,"Width of sidewalk",45.488988,9.190021,10,5037290,514848,32T,"Width of sidewalk",374,,
8f8a2b25-d05b-4e8c-8b97-ba30b6deb32c,2019-12-03T10:54:43.754Z,2019-12-03T10:56:50.000Z,Buffer,45.489032,9.189946,18,5037295,514842,32T,Buffer,0,,
43bec811-b210-4619-ad56-cfc44afd290f,2019-12-03T10:52:20.154Z,2019-12-03T15:12:35.000Z,Lighting,45.488288,9.189761,64,5037212,514828,32T,Lighting,1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=43bec811-b210-4619-ad56-cfc44afd290f_1575370337.jpg
5cbace1f-c26c-4ba1-9b41-b2196616b40e,2019-12-03T10:51:25.279Z,2019-12-03T10:51:35.000Z,Buffer,45.488163,9.189818,32,5037198,514832,32T,Buffer,357.5,,
8026116e-3939-4842-b085-9e663d92b19a,2019-12-03T10:51:09.637Z,2019-12-03T11:06:23.000Z,"Width of sidewalk",45.488621,9.190563,38,5037249,514891,32T,"Width of sidewalk",523,,
b9ce40b9-0f40-4bb5-addb-89a84fe15145,2019-12-03T10:50:44.507Z,2019-12-03T15:12:34.000Z,Lighting,45.487736,9.188471,64,5037151,514727,32T,Lighting,1,,https://five.epicollect.net/api/media/gislab-2019-plos?type=photo&format=entry_original&name=b9ce40b9-0f40-4bb5-addb-89a84fe15145_1575370241.jpg
0a91fba4-ea00-442f-96b0-6e86404779c2,2019-12-03T10:49:11.186Z,2019-12-03T15:12:33.000Z,Lighting,45.48756,9.188932,65,5037131,514763,32T,Lighting,1,,
ff931f8b-feb8-4840-ba36-5cdcf3c8a8d0,2019-12-03T10:47:35.175Z,2019-12-03T15:12:31.000Z,Lighting,45.487412,9.188974,65,5037115,514767,32T,Lighting,1,,
